256 252
44 113 184
44 114 228
44 115 20
44 116 64
44 117 108
44 118 152
44 119 196
44 120 240
44 121 32
44 122 76
44 123 120
44 124 164
44 125 208
44 126 0
44 127 44
44 128 88
44 129 132
44 130 176
44 131 220
44 132 12
44 133 56
44 134 100
44 135 144
44 136 188
44 137 232
44 138 24
44 139 68
44 140 112
44 141 156
44 142 200
44 143 244
44 144 36
44 145 80
44 146 124
44 147 168
44 148 212
44 149 4
44 150 48
44 151 92
44 152 136
44 153 180
44 154 224
44 155 16
44 156 60
44 157 104
44 158 148
44 159 192
44 160 236
44 161 28
44 162 72
44 163 116
44 164 160
44 165 204
44 166 248
44 167 40
44 168 84
44 169 128
44 170 172
44 171 216
44 172 8
44 173 52
44 174 96
44 175 140
44 176 184
44 177 228
44 178 20
44 179 64
44 180 108
44 181 152
44 182 196
44 183 240
44 184 32
44 185 76
44 186 120
44 187 164
44 188 208
44 189 0
44 190 44
44 191 88
44 192 132
44 193 176
44 194 220
44 195 12
44 196 56
44 197 100
44 198 144
44 199 188
44 200 232
44 201 24
44 202 68
44 203 112
44 204 156
44 205 200
44 206 244
44 207 36
44 208 80
44 209 124
44 210 168
44 211 212
44 212 4
44 213 48
44 214 92
44 215 136
44 216 180
44 217 224
44 218 16
44 219 60
44 220 104
44 221 148
44 222 192
44 223 236
44 224 28
44 225 72
44 226 116
44 227 160
44 228 204
44 229 248
44 230 40
44 231 84
44 232 128
44 233 172
44 234 216
44 235 8
44 236 52
44 237 96
44 238 140
44 239 184
44 240 228
44 241 20
44 242 64
44 243 108
44 244 152
44 245 196
44 246 240
44 247 32
44 248 76
44 249 120
44 250 164
44 251 208
44 252 0
44 253 44
44 254 88
44 255 132
44 256 176
45 46 54
45 47 99
45 48 144
45 49 189
45 50 234
45 51 27
45 52 72
45 53 117
45 54 162
45 55 207
45 56 0
45 57 45
45 58 90
45 59 135
45 60 180
45 61 225
45 62 18
45 63 63
45 64 108
45 65 153
45 66 198
45 67 243
45 68 36
45 69 81
45 70 126
45 71 171
45 72 216
45 73 9
45 74 54
45 75 99
45 76 144
45 77 189
45 78 234
45 79 27
45 80 72
45 81 117
45 82 162
45 83 207
45 84 0
45 85 45
45 86 90
45 87 135
45 88 180
45 89 225
45 90 18
45 91 63
45 92 108
45 93 153
45 94 198
45 95 243
45 96 36
45 97 81
45 98 126
45 99 171
45 100 216
45 101 9
45 102 54
45 103 99
45 104 144
45 105 189
45 106 234
45 107 27
45 108 72
45 109 117
45 110 162
45 111 207
45 112 0
45 113 45
45 114 90
45 115 135
45 116 180
45 117 225
45 118 18
45 119 63
45 120 108
45 121 153
45 122 198
45 123 243
45 124 36
45 125 81
45 126 126
45 127 171
45 128 216
45 129 9
45 130 54
45 131 99
45 132 144
45 133 189
45 134 234
45 135 27
45 136 72
45 137 117
45 138 162
45 139 207
45 140 0
45 141 45
45 142 90
45 143 135
45 144 180
45 145 225
45 146 18
45 147 63
45 148 108
45 149 153
45 150 198
45 151 243
45 152 36
45 153 81
45 154 126
45 155 171
45 156 216
45 157 9
45 158 54
45 159 99
45 160 144
45 161 189
45 162 234
45 163 27
45 164 72
45 165 117
45 166 162
45 167 207
45 168 0
45 169 45
45 170 90
45 171 135
45 172 180
45 173 225
45 174 18
45 175 63
45 176 108
45 177 153
45 178 198
45 179 243
45 180 36
45 181 81
45 182 126
45 183 171
45 184 216
45 185 9
45 186 54
45 187 99
45 188 144
45 189 189
45 190 234
45 191 27
45 192 72
45 193 117
45 194 162
45 195 207
45 196 0
45 197 45
45 198 90
45 199 135
45 200 180
45 201 225
45 202 18
45 203 63
45 204 108
45 205 153
45 206 198
45 207 243
45 208 36
45 209 81
45 210 126
45 211 171
45 212 216
45 213 9
45 214 54
45 215 99
45 216 144
45 217 189
45 218 234
45 219 27
45 220 72
45 221 117
45 222 162
45 223 207
45 224 0
45 225 45
45 226 90
45 227 135
45 228 180
45 229 225
45 230 18
45 231 63
45 232 108
45 233 153
45 234 198
45 235 243
45 236 36
45 237 81
45 238 126
45 239 171
45 240 216
45 241 9
45 242 54
45 243 99
45 244 144
45 245 189
45 246 234
45 247 27
45 248 72
45 249 117
45 250 162
45 251 207
45 252 0
45 253 45
45 254 90
45 255 135
45 256 180
46 47 146
46 48 192
46 49 238
46 50 32
46 51 78
46 52 124
46 53 170
46 54 216
46 55 10
46 56 56
46 57 102
46 58 148
46 59 194
46 60 240
46 61 34
46 62 80
46 63 126
46 64 172
46 65 218
46 66 12
46 67 58
46 68 104
46 69 150
46 70 196
46 71 242
46 72 36
46 73 82
46 74 128
46 75 174
46 76 220
46 77 14
46 78 60
46 79 106
46 80 152
46 81 198
46 82 244
46 83 38
46 84 84
46 85 130
46 86 176
46 87 222
46 88 16
46 89 62
46 90 108
46 91 154
46 92 200
46 93 246
46 94 40
46 95 86
46 96 132
46 97 178
46 98 224
46 99 18
46 100 64
46 101 110
46 102 156
46 103 202
46 104 248
46 105 42
46 106 88
46 107 134
46 108 180
46 109 226
46 110 20
46 111 66
46 112 112
46 113 158
46 114 204
46 115 250
46 116 44
46 117 90
46 118 136
46 119 182
46 120 228
46 121 22
46 122 68
46 123 114
46 124 160
46 125 206
46 126 0
46 127 46
46 128 92
46 129 138
46 130 184
46 131 230
46 132 24
46 133 70
46 134 116
46 135 162
46 136 208
46 137 2
46 138 48
46 139 94
46 140 140
46 141 186
46 142 232
46 143 26
46 144 72
46 145 118
46 146 164
46 147 210
46 148 4
46 149 50
46 150 96
46 151 142
46 152 188
46 153 234
46 154 28
46 155 74
46 156 120
46 157 166
46 158 212
46 159 6
46 160 52
46 161 98
46 162 144
46 163 190
46 164 236
46 165 30
46 166 76
46 167 122
46 168 168
46 169 214
46 170 8
46 171 54
46 172 100
46 173 146
46 174 192
46 175 238
46 176 32
46 177 78
46 178 124
46 179 170
46 180 216
46 181 10
46 182 56
46 183 102
46 184 148
46 185 194
46 186 240
46 187 34
46 188 80
46 189 126
46 190 172
46 191 218
46 192 12
46 193 58
46 194 104
46 195 150
46 196 196
46 197 242
46 198 36
46 199 82
46 200 128
46 201 174
46 202 220
46 203 14
46 204 60
46 205 106
46 206 152
46 207 198
46 208 244
46 209 38
46 210 84
46 211 130
46 212 176
46 213 222
46 214 16
46 215 62
46 216 108
46 217 154
46 218 200
46 219 246
46 220 40
46 221 86
46 222 132
46 223 178
46 224 224
46 225 18
46 226 64
46 227 110
46 228 156
46 229 202
46 230 248
46 231 42
46 232 88
46 233 134
46 234 180
46 235 226
46 236 20
46 237 66
46 238 112
46 239 158
46 240 204
46 241 250
46 242 44
46 243 90
46 244 136
46 245 182
46 246 228
46 247 22
46 248 68
46 249 114
46 250 160
46 251 206
46 252 0
46 253 46
46 254 92
46 255 138
46 256 184
47 48 240
47 49 35
47 50 82
47 51 129
47 52 176
47 53 223
47 54 18
47 55 65
47 56 112
47 57 159
47 58 206
47 59 1
47 60 48
47 61 95
47 62 142
47 63 189
47 64 236
47 65 31
47 66 78
47 67 125
47 68 172
47 69 219
47 70 14
47 71 61
47 72 108
47 73 155
47 74 202
47 75 249
47 76 44
47 77 91
47 78 138
47 79 185
47 80 232
47 81 27
47 82 74
47 83 121
47 84 168
47 85 215
47 86 10
47 87 57
47 88 104
47 89 151
47 90 198
47 91 245
47 92 40
47 93 87
47 94 134
47 95 181
47 96 228
47 97 23
47 98 70
47 99 117
47 100 164
47 101 211
47 102 6
47 103 53
47 104 100
47 105 147
47 106 194
47 107 241
47 108 36
47 109 83
47 110 130
47 111 177
47 112 224
47 113 19
47 114 66
47 115 113
47 116 160
47 117 207
47 118 2
47 119 49
47 120 96
47 121 143
47 122 190
47 123 237
47 124 32
47 125 79
47 126 126
47 127 173
47 128 220
47 129 15
47 130 62
47 131 109
47 132 156
47 133 203
47 134 250
47 135 45
47 136 92
47 137 139
47 138 186
47 139 233
47 140 28
47 141 75
47 142 122
47 143 169
47 144 216
47 145 11
47 146 58
47 147 105
47 148 152
47 149 199
47 150 246
47 151 41
47 152 88
47 153 135
47 154 182
47 155 229
47 156 24
47 157 71
47 158 118
47 159 165
47 160 212
47 161 7
47 162 54
47 163 101
47 164 148
47 165 195
47 166 242
47 167 37
47 168 84
47 169 131
47 170 178
47 171 225
47 172 20
47 173 67
47 174 114
47 175 161
47 176 208
47 177 3
47 178 50
47 179 97
47 180 144
47 181 191
47 182 238
47 183 33
47 184 80
47 185 127
47 186 174
47 187 221
47 188 16
47 189 63
47 190 110
47 191 157
47 192 204
47 193 251
47 194 46
47 195 93
47 196 140
47 197 187
47 198 234
47 199 29
47 200 76
47 201 123
47 202 170
47 203 217
47 204 12
47 205 59
47 206 106
47 207 153
47 208 200
47 209 247
47 210 42
47 211 89
47 212 136
47 213 183
47 214 230
47 215 25
47 216 72
47 217 119
47 218 166
47 219 213
47 220 8
47 221 55
47 222 102
47 223 149
47 224 196
47 225 243
47 226 38
47 227 85
47 228 132
47 229 179
47 230 226
47 231 21
47 232 68
47 233 115
47 234 162
47 235 209
47 236 4
47 237 51
47 238 98
47 239 145
47 240 192
47 241 239
47 242 34
47 243 81
47 244 128
47 245 175
47 246 222
47 247 17
47 248 64
47 249 111
47 250 158
47 251 205
47 252 0
47 253 47
47 254 94
47 255 141
47 256 188
48 49 84
48 50 132
48 51 180
48 52 228
48 53 24
48 54 72
48 55 120
48 56 168
48 57 216
48 58 12
48 59 60
48 60 108
48 61 156
48 62 204
48 63 0
48 64 48
48 65 96
48 66 144
48 67 192
48 68 240
48 69 36
48 70 84
48 71 132
48 72 180
48 73 228
48 74 24
48 75 72
48 76 120
48 77 168
48 78 216
48 79 12
48 80 60
48 81 108
48 82 156
48 83 204
48 84 0
48 85 48
48 86 96
48 87 144
48 88 192
48 89 240
48 90 36
48 91 84
48 92 132
48 93 180
48 94 228
48 95 24
48 96 72
48 97 120
48 98 168
48 99 216
48 100 12
48 101 60
48 102 108
48 103 156
48 104 204
48 105 0
48 106 48
48 107 96
48 108 144
48 109 192
48 110 240
48 111 36
48 112 84
48 113 132
48 114 180
48 115 228
48 116 24
48 117 72
48 118 120
48 119 168
48 120 216
48 121 12
48 122 60
48 123 108
48 124 156
48 125 204
48 126 0
48 127 48
48 128 96
48 129 144
48 130 192
48 131 240
48 132 36
48 133 84
48 134 132
48 135 180
48 136 228
48 137 24
48 138 72
48 139 120
48 140 168
48 141 216
48 142 12
48 143 60
48 144 108
48 145 156
48 146 204
48 147 0
48 148 48
48 149 96
48 150 144
48 151 192
48 152 240
48 153 36
48 154 84
48 155 132
48 156 180
48 157 228
48 158 24
48 159 72
48 160 120
48 161 168
48 162 216
48 163 12
48 164 60
48 165 108
48 166 156
48 167 204
48 168 0
48 169 48
48 170 96
48 171 144
48 172 192
48 173 240
48 174 36
48 175 84
48 176 132
48 177 180
48 178 228
48 179 24
48 180 72
48 181 120
48 182 168
48 183 216
48 184 12
48 185 60
48 186 108
48 187 156
48 188 204
48 189 0
48 190 48
48 191 96
48 192 144
48 193 192
48 194 240
48 195 36
48 196 84
48 197 132
48 198 180
48 199 228
48 200 24
48 201 72
48 202 120
48 203 168
48 204 216
48 205 12
48 206 60
48 207 108
48 208 156
48 209 204
48 210 0
48 211 48
48 212 96
48 213 144
48 214 192
48 215 240
48 216 36
48 217 84
48 218 132
48 219 180
48 220 228
48 221 24
48 222 72
48 223 120
48 224 168
48 225 216
48 226 12
48 227 60
48 228 108
48 229 156
48 230 204
48 231 0
48 232 48
48 233 96
48 234 144
48 235 192
48 236 240
48 237 36
48 238 84
48 239 132
48 240 180
48 241 228
48 242 24
48 243 72
48 244 120
48 245 168
48 246 216
48 247 12
48 248 60
48 249 108
48 250 156
48 251 204
48 252 0
48 253 48
48 254 96
48 255 144
48 256 192
49 50 182
49 51 231
49 52 28
49 53 77
49 54 126
49 55 175
49 56 224
49 57 21
49 58 70
49 59 119
49 60 168
49 61 217
49 62 14
49 63 63
49 64 112
49 65 161
49 66 210
49 67 7
49 68 56
49 69 105
49 70 154
49 71 203
49 72 0
49 73 49
49 74 98
49 75 147
49 76 196
49 77 245
49 78 42
49 79 91
49 80 140
49 81 189
49 82 238
49 83 35
49 84 84
49 85 133
49 86 182
49 87 231
49 88 28
49 89 77
49 90 126
49 91 175
49 92 224
49 93 21
49 94 70
49 95 119
49 96 168
49 97 217
49 98 14
49 99 63
49 100 112
49 101 161
49 102 210
49 103 7
49 104 56
49 105 105
49 106 154
49 107 203
49 108 0
49 109 49
49 110 98
49 111 147
49 112 196
49 113 245
49 114 42
49 115 91
49 116 140
49 117 189
49 118 238
49 119 35
49 120 84
49 121 133
49 122 182
49 123 231
49 124 28
49 125 77
49 126 126
49 127 175
49 128 224
49 129 21
49 130 70
49 131 119
49 132 168
49 133 217
49 134 14
49 135 63
49 136 112
49 137 161
49 138 210
49 139 7
49 140 56
49 141 105
49 142 154
49 143 203
49 144 0
49 145 49
49 146 98
49 147 147
49 148 196
49 149 245
49 150 42
49 151 91
49 152 140
49 153 189
49 154 238
49 155 35
49 156 84
49 157 133
49 158 182
49 159 231
49 160 28
49 161 77
49 162 126
49 163 175
49 164 224
49 165 21
49 166 70
49 167 119
49 168 168
49 169 217
49 170 14
49 171 63
49 172 112
49 173 161
49 174 210
49 175 7
49 176 56
49 177 105
49 178 154
49 179 203
49 180 0
49 181 49
49 182 98
49 183 147
49 184 196
49 185 245
49 186 42
49 187 91
49 188 140
49 189 189
49 190 238
49 191 35
49 192 84
49 193 133
49 194 182
49 195 231
49 196 28
49 197 77
49 198 126
49 199 175
49 200 224
49 201 21
49 202 70
49 203 119
49 204 168
49 205 217
49 206 14
49 207 63
49 208 112
49 209 161
49 210 210
49 211 7
49 212 56
49 213 105
49 214 154
49 215 203
49 216 0
49 217 49
49 218 98
49 219 147
49 220 196
49 221 245
49 222 42
49 223 91
49 224 140
49 225 189
49 226 238
49 227 35
49 228 84
49 229 133
49 230 182
49 231 231
49 232 28
49 233 77
49 234 126
49 235 175
49 236 224
49 237 21
49 238 70
49 239 119
49 240 168
49 241 217
49 242 14
49 243 63
49 244 112
49 245 161
49 246 210
49 247 7
49 248 56
49 249 105
49 250 154
49 251 203
49 252 0
49 253 49
49 254 98
49 255 147
49 256 196
50 51 30
50 52 80
50 53 130
50 54 180
50 55 230
50 56 28
50 57 78
50 58 128
50 59 178
50 60 228
50 61 26
50 62 76
50 63 126
50 64 176
50 65 226
50 66 24
50 67 74
50 68 124
50 69 174
50 70 224
50 71 22
50 72 72
50 73 122
50 74 172
50 75 222
50 76 20
50 77 70
50 78 120
50 79 170
50 80 220
50 81 18
50 82 68
50 83 118
50 84 168
50 85 218
50 86 16
50 87 66
50 88 116
50 89 166
50 90 216
50 91 14
50 92 64
50 93 114
50 94 164
50 95 214
50 96 12
50 97 62
50 98 112
50 99 162
50 100 212
50 101 10
50 102 60
50 103 110
50 104 160
50 105 210
50 106 8
50 107 58
50 108 108
50 109 158
50 110 208
50 111 6
50 112 56
50 113 106
50 114 156
50 115 206
50 116 4
50 117 54
50 118 104
50 119 154
50 120 204
50 121 2
50 122 52
50 123 102
50 124 152
50 125 202
50 126 0
50 127 50
50 128 100
50 129 150
50 130 200
50 131 250
50 132 48
50 133 98
50 134 148
50 135 198
50 136 248
50 137 46
50 138 96
50 139 146
50 140 196
50 141 246
50 142 44
50 143 94
50 144 144
50 145 194
50 146 244
50 147 42
50 148 92
50 149 142
50 150 192
50 151 242
50 152 40
50 153 90
50 154 140
50 155 190
50 156 240
50 157 38
50 158 88
50 159 138
50 160 188
50 161 238
50 162 36
50 163 86
50 164 136
50 165 186
50 166 236
50 167 34
50 168 84
50 169 134
50 170 184
50 171 234
50 172 32
50 173 82
50 174 132
50 175 182
50 176 232
50 177 30
50 178 80
50 179 130
50 180 180
50 181 230
50 182 28
50 183 78
50 184 128
50 185 178
50 186 228
50 187 26
50 188 76
50 189 126
50 190 176
50 191 226
50 192 24
50 193 74
50 194 124
50 195 174
50 196 224
50 197 22
50 198 72
50 199 122
50 200 172
50 201 222
50 202 20
50 203 70
50 204 120
50 205 170
50 206 220
50 207 18
50 208 68
50 209 118
50 210 168
50 211 218
50 212 16
50 213 66
50 214 116
50 215 166
50 216 216
50 217 14
50 218 64
50 219 114
50 220 164
50 221 214
50 222 12
50 223 62
50 224 112
50 225 162
50 226 212
50 227 10
50 228 60
50 229 110
50 230 160
50 231 210
50 232 8
50 233 58
50 234 108
50 235 158
50 236 208
50 237 6
50 238 56
50 239 106
50 240 156
50 241 206
50 242 4
50 243 54
50 244 104
50 245 154
50 246 204
50 247 2
50 248 52
50 249 102
50 250 152
50 251 202
50 252 0
50 253 50
50 254 100
50 255 150
50 256 200
51 52 132
51 53 183
51 54 234
51 55 33
51 56 84
51 57 135
51 58 186
51 59 237
51 60 36
51 61 87
51 62 138
51 63 189
51 64 240
51 65 39
51 66 90
51 67 141
51 68 192
51 69 243
51 70 42
51 71 93
51 72 144
51 73 195
51 74 246
51 75 45
51 76 96
51 77 147
51 78 198
51 79 249
51 80 48
51 81 99
51 82 150
51 83 201
51 84 0
51 85 51
51 86 102
51 87 153
51 88 204
51 89 3
51 90 54
51 91 105
51 92 156
51 93 207
51 94 6
51 95 57
51 96 108
51 97 159
51 98 210
51 99 9
51 100 60
51 101 111
51 102 162
51 103 213
51 104 12
51 105 63
51 106 114
51 107 165
51 108 216
51 109 15
51 110 66
51 111 117
51 112 168
51 113 219
51 114 18
51 115 69
51 116 120
51 117 171
51 118 222
51 119 21
51 120 72
51 121 123
51 122 174
51 123 225
51 124 24
51 125 75
51 126 126
51 127 177
51 128 228
51 129 27
51 130 78
51 131 129
51 132 180
51 133 231
51 134 30
51 135 81
51 136 132
51 137 183
51 138 234
51 139 33
51 140 84
51 141 135
51 142 186
51 143 237
51 144 36
51 145 87
51 146 138
51 147 189
51 148 240
51 149 39
51 150 90
51 151 141
51 152 192
51 153 243
51 154 42
51 155 93
51 156 144
51 157 195
51 158 246
51 159 45
51 160 96
51 161 147
51 162 198
51 163 249
51 164 48
51 165 99
51 166 150
51 167 201
51 168 0
51 169 51
51 170 102
51 171 153
51 172 204
51 173 3
51 174 54
51 175 105
51 176 156
51 177 207
51 178 6
51 179 57
51 180 108
51 181 159
51 182 210
51 183 9
51 184 60
51 185 111
51 186 162
51 187 213
51 188 12
51 189 63
51 190 114
51 191 165
51 192 216
51 193 15
51 194 66
51 195 117
51 196 168
51 197 219
51 198 18
51 199 69
51 200 120
51 201 171
51 202 222
51 203 21
51 204 72
51 205 123
51 206 174
51 207 225
51 208 24
51 209 75
51 210 126
51 211 177
51 212 228
51 213 27
51 214 78
51 215 129
51 216 180
51 217 231
51 218 30
51 219 81
51 220 132
51 221 183
51 222 234
51 223 33
51 224 84
51 225 135
51 226 186
51 227 237
51 228 36
51 229 87
51 230 138
51 231 189
51 232 240
51 233 39
51 234 90
51 235 141
51 236 192
51 237 243
51 238 42
51 239 93
51 240 144
51 241 195
51 242 246
51 243 45
51 244 96
51 245 147
51 246 198
51 247 249
51 248 48
51 249 99
51 250 150
51 251 201
51 252 0
51 253 51
51 254 102
51 255 153
51 256 204
52 53 236
52 54 36
52 55 88
52 56 140
52 57 192
52 58 244
52 59 44
52 60 96
52 61 148
52 62 200
52 63 0
52 64 52
52 65 104
52 66 156
52 67 208
52 68 8
52 69 60
52 70 112
52 71 164
52 72 216
52 73 16
52 74 68
52 75 120
52 76 172
52 77 224
52 78 24
52 79 76
52 80 128
52 81 180
52 82 232
52 83 32
52 84 84
52 85 136
52 86 188
52 87 240
52 88 40
52 89 92
52 90 144
52 91 196
52 92 248
52 93 48
52 94 100
52 95 152
52 96 204
52 97 4
52 98 56
52 99 108
52 100 160
52 101 212
52 102 12
52 103 64
52 104 116
52 105 168
52 106 220
52 107 20
52 108 72
52 109 124
52 110 176
52 111 228
52 112 28
52 113 80
52 114 132
52 115 184
52 116 236
52 117 36
52 118 88
52 119 140
52 120 192
52 121 244
52 122 44
52 123 96
52 124 148
52 125 200
52 126 0
52 127 52
52 128 104
52 129 156
52 130 208
52 131 8
52 132 60
52 133 112
52 134 164
52 135 216
52 136 16
52 137 68
52 138 120
52 139 172
52 140 224
52 141 24
52 142 76
52 143 128
52 144 180
52 145 232
52 146 32
52 147 84
52 148 136
52 149 188
52 150 240
52 151 40
52 152 92
52 153 144
52 154 196
52 155 248
52 156 48
52 157 100
52 158 152
52 159 204
52 160 4
52 161 56
52 162 108
52 163 160
52 164 212
52 165 12
52 166 64
52 167 116
52 168 168
52 169 220
52 170 20
52 171 72
52 172 124
52 173 176
52 174 228
52 175 28
52 176 80
52 177 132
52 178 184
52 179 236
52 180 36
52 181 88
52 182 140
52 183 192
52 184 244
52 185 44
52 186 96
52 187 148
52 188 200
52 189 0
52 190 52
52 191 104
52 192 156
52 193 208
52 194 8
52 195 60
52 196 112
52 197 164
52 198 216
52 199 16
52 200 68
52 201 120
52 202 172
52 203 224
52 204 24
52 205 76
52 206 128
52 207 180
52 208 232
52 209 32
52 210 84
52 211 136
52 212 188
52 213 240
52 214 40
52 215 92
52 216 144
52 217 196
52 218 248
52 219 48
52 220 100
52 221 152
52 222 204
52 223 4
52 224 56
52 225 108
52 226 160
52 227 212
52 228 12
52 229 64
52 230 116
52 231 168
52 232 220
52 233 20
52 234 72
52 235 124
52 236 176
52 237 228
52 238 28
52 239 80
52 240 132
52 241 184
52 242 236
52 243 36
52 244 88
52 245 140
52 246 192
52 247 244
52 248 44
52 249 96
52 250 148
52 251 200
52 252 0
52 253 52
52 254 104
52 255 156
52 256 208
53 54 90
53 55 143
53 56 196
53 57 249
53 58 50
53 59 103
53 60 156
53 61 209
53 62 10
53 63 63
53 64 116
53 65 169
53 66 222
53 67 23
53 68 76
53 69 129
53 70 182
53 71 235
53 72 36
53 73 89
53 74 142
53 75 195
53 76 248
53 77 49
53 78 102
53 79 155
53 80 208
53 81 9
53 82 62
53 83 115
53 84 168
53 85 221
53 86 22
53 87 75
53 88 128
53 89 181
53 90 234
53 91 35
53 92 88
53 93 141
53 94 194
53 95 247
53 96 48
53 97 101
53 98 154
53 99 207
53 100 8
53 101 61
53 102 114
53 103 167
53 104 220
53 105 21
53 106 74
53 107 127
53 108 180
53 109 233
53 110 34
53 111 87
53 112 140
53 113 193
53 114 246
53 115 47
53 116 100
53 117 153
53 118 206
53 119 7
53 120 60
53 121 113
53 122 166
53 123 219
53 124 20
53 125 73
53 126 126
53 127 179
53 128 232
53 129 33
53 130 86
53 131 139
53 132 192
53 133 245
53 134 46
53 135 99
53 136 152
53 137 205
53 138 6
53 139 59
53 140 112
53 141 165
53 142 218
53 143 19
53 144 72
53 145 125
53 146 178
53 147 231
53 148 32
53 149 85
53 150 138
53 151 191
53 152 244
53 153 45
53 154 98
53 155 151
53 156 204
53 157 5
53 158 58
53 159 111
53 160 164
53 161 217
53 162 18
53 163 71
53 164 124
53 165 177
53 166 230
53 167 31
53 168 84
53 169 137
53 170 190
53 171 243
53 172 44
53 173 97
53 174 150
53 175 203
53 176 4
53 177 57
53 178 110
53 179 163
53 180 216
53 181 17
53 182 70
53 183 123
53 184 176
53 185 229
53 186 30
53 187 83
53 188 136
53 189 189
53 190 242
53 191 43
53 192 96
53 193 149
53 194 202
53 195 3
53 196 56
53 197 109
53 198 162
53 199 215
53 200 16
53 201 69
53 202 122
53 203 175
53 204 228
53 205 29
53 206 82
53 207 135
53 208 188
53 209 241
53 210 42
53 211 95
53 212 148
53 213 201
53 214 2
53 215 55
53 216 108
53 217 161
53 218 214
53 219 15
53 220 68
53 221 121
53 222 174
53 223 227
53 224 28
53 225 81
53 226 134
53 227 187
53 228 240
53 229 41
53 230 94
53 231 147
53 232 200
53 233 1
53 234 54
53 235 107
53 236 160
53 237 213
53 238 14
53 239 67
53 240 120
53 241 173
53 242 226
53 243 27
53 244 80
53 245 133
53 246 186
53 247 239
53 248 40
53 249 93
53 250 146
53 251 199
53 252 0
53 253 53
53 254 106
53 255 159
53 256 212
54 55 198
54 56 0
54 57 54
54 58 108
54 59 162
54 60 216
54 61 18
54 62 72
54 63 126
54 64 180
54 65 234
54 66 36
54 67 90
54 68 144
54 69 198
54 70 0
54 71 54
54 72 108
54 73 162
54 74 216
54 75 18
54 76 72
54 77 126
54 78 180
54 79 234
54 80 36
54 81 90
54 82 144
54 83 198
54 84 0
54 85 54
54 86 108
54 87 162
54 88 216
54 89 18
54 90 72
54 91 126
54 92 180
54 93 234
54 94 36
54 95 90
54 96 144
54 97 198
54 98 0
54 99 54
54 100 108
54 101 162
54 102 216
54 103 18
54 104 72
54 105 126
54 106 180
54 107 234
54 108 36
54 109 90
54 110 144
54 111 198
54 112 0
54 113 54
54 114 108
54 115 162
54 116 216
54 117 18
54 118 72
54 119 126
54 120 180
54 121 234
54 122 36
54 123 90
54 124 144
54 125 198
54 126 0
54 127 54
54 128 108
54 129 162
54 130 216
54 131 18
54 132 72
54 133 126
54 134 180
54 135 234
54 136 36
54 137 90
54 138 144
54 139 198
54 140 0
54 141 54
54 142 108
54 143 162
54 144 216
54 145 18
54 146 72
54 147 126
54 148 180
54 149 234
54 150 36
54 151 90
54 152 144
54 153 198
54 154 0
54 155 54
54 156 108
54 157 162
54 158 216
54 159 18
54 160 72
54 161 126
54 162 180
54 163 234
54 164 36
54 165 90
54 166 144
54 167 198
54 168 0
54 169 54
54 170 108
54 171 162
54 172 216
54 173 18
54 174 72
54 175 126
54 176 180
54 177 234
54 178 36
54 179 90
54 180 144
54 181 198
54 182 0
54 183 54
54 184 108
54 185 162
54 186 216
54 187 18
54 188 72
54 189 126
54 190 180
54 191 234
54 192 36
54 193 90
54 194 144
54 195 198
54 196 0
54 197 54
54 198 108
54 199 162
54 200 216
54 201 18
54 202 72
54 203 126
54 204 180
54 205 234
54 206 36
54 207 90
54 208 144
54 209 198
54 210 0
54 211 54
54 212 108
54 213 162
54 214 216
54 215 18
54 216 72
54 217 126
54 218 180
54 219 234
54 220 36
54 221 90
54 222 144
54 223 198
54 224 0
54 225 54
54 226 108
54 227 162
54 228 216
54 229 18
54 230 72
54 231 126
54 232 180
54 233 234
54 234 36
54 235 90
54 236 144
54 237 198
54 238 0
54 239 54
54 240 108
54 241 162
54 242 216
54 243 18
54 244 72
54 245 126
54 246 180
54 247 234
54 248 36
54 249 90
54 250 144
54 251 198
54 252 0
54 253 54
54 254 108
54 255 162
54 256 216
55 56 56
55 57 111
55 58 166
55 59 221
55 60 24
55 61 79
55 62 134
55 63 189
55 64 244
55 65 47
55 66 102
55 67 157
55 68 212
55 69 15
55 70 70
55 71 125
55 72 180
55 73 235
55 74 38
55 75 93
55 76 148
55 77 203
55 78 6
55 79 61
55 80 116
55 81 171
55 82 226
55 83 29
55 84 84
55 85 139
55 86 194
55 87 249
55 88 52
55 89 107
55 90 162
55 91 217
55 92 20
55 93 75
55 94 130
55 95 185
55 96 240
55 97 43
55 98 98
55 99 153
55 100 208
55 101 11
55 102 66
55 103 121
55 104 176
55 105 231
55 106 34
55 107 89
55 108 144
55 109 199
55 110 2
55 111 57
55 112 112
55 113 167
55 114 222
55 115 25
55 116 80
55 117 135
55 118 190
55 119 245
55 120 48
55 121 103
55 122 158
55 123 213
55 124 16
55 125 71
55 126 126
55 127 181
55 128 236
55 129 39
55 130 94
55 131 149
55 132 204
55 133 7
55 134 62
55 135 117
55 136 172
55 137 227
55 138 30
55 139 85
55 140 140
55 141 195
55 142 250
55 143 53
55 144 108
55 145 163
55 146 218
55 147 21
55 148 76
55 149 131
55 150 186
55 151 241
55 152 44
55 153 99
55 154 154
55 155 209
55 156 12
55 157 67
55 158 122
55 159 177
55 160 232
55 161 35
55 162 90
55 163 145
55 164 200
55 165 3
55 166 58
55 167 113
55 168 168
55 169 223
55 170 26
55 171 81
55 172 136
55 173 191
55 174 246
55 175 49
55 176 104
55 177 159
55 178 214
